address,city,hrsFri,hrsMon,hrsSat,hrsSun,hrsThu,hrsTue,hrsWed,inventoryStatus,isEligibleForDelivery,isEligibleForPickup,isEligibleForShipToHome,isSellable,latitude,longitude,phoneNumber,productQTY,state,storeNumber,storeServiceBitmap,storeType,zipCode
"4760 N Mackinaw Trail","Leroy",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,44.042154,-85.445202,2315152525,0,"MI",15853,1083490,1,49655-9320
"18444 Northland Dr","Big Rapids",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.73385,-85.50316,2315159270,0,"MI",22977,32834,1,49307
"7840 Northland Dr","Stanwood",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.5822,-85.4594,2315988410,0,"MI",21576,32834,1,49346-9349
"14005 Webster Rd","Bath",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.8128,-84.448,3132304123,0,"MI",20462,2114,1,48808
"3018 N East St","Lansing",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.763984,-84.542644,6168413226,0,"MI",9868,32866,1,48906-3331
"7480 Woodbury Rd","Laingsburg",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.88433,-84.34077,5172920905,0,"MI",23642,1081408,1,48848-9759
"2712 S Cedar St","Lansing",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.704,-84.5486,5177217529,0,"MI",18481,66,1,48910-3029
"1700 E Cavanaugh Rd","Lansing",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.689672,-84.527622,5173178820,0,"MI",10748,32866,1,48910-3680
"3300 Lansing Rd","Perry",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.834886,-84.224581,5172731817,0,"MI",10149,1083490,1,48872-9709
"707 E State St","Saint Johns",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.0016,-84.5488,9892926185,0,"MI",10802,32866,1,48879-1688
"3055 N Williamston Rd","Williamston",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.6749,-84.2827,5172990212,0,"MI",30344,1081408,1,48895
"9522 E M 21","Ovid",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.000378,-84.376026,9894035060,0,"MI",11098,1081442,1,48866-8400
"1160 W Lansing Rd","Morrice",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.8445,-84.1849,3132418415,0,"MI",25747,1081344,1,48857
"4668 W Grand River Ave","Webberville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.66609,-84.183054,5173178770,0,"MI",12869,1083490,1,48892-5115
"313 S. Ovid Street","Elsie",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.086,-84.3869,9893980350,0,"MI",18004,34914,1,48831-8750
"216 S Shiawassee St","Owosso",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.996182,-84.177237,9893233235,0,"MI",6235,1081442,1,48867-2900
"861 W Corunna Ave","Corunna",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.983775,-84.135641,8106446381,0,"MI",9489,34914,1,48817-1291
"4531 Lansing Rd","Bancroft",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.883,-84.0695,9892722490,0,"MI",20831,32866,1,48414
"1616 Mason St","Dansville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.5556,-84.2937,5178513255,0,"MI",18841,34914,1,48819-9648
"8880 E. Monroe Road","Durand",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.920814,-83.990409,8106446010,0,"MI",13224,34914,1,48429-1034
"7857 W Mason Rd","Fowlerville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.59897,-84.06969,5172451574,0,"MI",23857,32768,1,48836-9424
"7951 S Arnold Rd","Ashley",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.1764,-84.4774,9894070445,0,"MI",25623,32768,1,48806
"407 N Saginaw St","Byron",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.8281,-83.9448,5172731837,0,"MI",19753,1083490,1,48418-9578
"5640 Cleveland Rd","Middleton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.1766,-84.7096,9895841003,0,"MI",17710,34914,1,48856
"1300 S Sheridan Rd","Lennon",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.9809,-83.9293,8106445510,0,"MI",17814,34914,1,48449
"530 W Main St","Stockbridge",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.4532,-84.1868,7343756310,0,"MI",25223,1081408,1,49285
"420 W Main St","Carson City",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.177367,-84.851066,5865190980,0,"MI",6181,1083490,1,48811-8564
"1202 E Center St","Ithaca",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.2914,-84.5902,9898339043,0,"MI",8681,1083490,1,48847-1606
"419 Pine Ave","Alma",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.379778,-84.657238,9893310588,0,"MI",6794,34914,1,48801-1814
"705 S Main St","Crystal",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.26274,-84.91669,9898339083,0,"MI",22270,32834,1,48818-9658
"306 N Main St","Sheridan",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.215677,-85.072777,6162326925,0,"MI",13057,1083490,1,48884-9232
"505 N State St","Stanton",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.297086,-85.085768,6162363757,0,"MI",5868,34914,1,48888-9331
"6099 S Greenville Road","Greenville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.2043,-85.2525,6162326189,0,"MI",25590,1081408,1,48838
"1385 E Main St","Edmore",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.4082,-85.0269,9894886095,0,"MI",5885,1083490,1,48829
"8045 Grand Blanc Rd","Swartz Creek",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.913,-83.835,8106445227,0,"MI",23799,32832,1,48473-7620
"6092 W Pierson Rd","Flushing",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.061091,-83.796287,8108670065,0,"MI",10758,32866,1,48433-2335
"609 Lake St.","Roscommon",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,44.497479,-84.594266,9892790174,0,"MI",13470,1083490,1,48653-7615
"9679 N Cut Rd","Roscommon",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,44.47437,-84.66404,9897836227,0,"MI",23386,1081408,1,48653-9726
"1257 Hwy 2 & 41","Bark River",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,45.7081,-87.3068,9063300005,0,"MI",17512,34914,1,49807
"W3750 Us 2/41","Spalding",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,45.6937,-87.5138,9062955000,0,"MI",17776,34914,1,49886
"S723 Us Hwy 41","Stephenson",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,45.4108,-87.6094,9068262011,0,"MI",17486,34914,1,49887-8805
"730 E. Lakeshore Dr.","Manistique",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,45.947492,-86.235645,9062126404,0,"MI",13741,34818,1,49854-1681
"1000 N Stephenson Ave","Iron Mountain",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,45.8327,-88.0593,9062218852,0,"MI",19580,34914,1,49801-1600
"820 Roosevelt Rd","Niagara",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,45.78084,-88.00845,7155040396,0,"WI",22346,32834,1,54151-1337
"410 W Us Highway 2","Norway",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,45.78979,-87.91734,9069709061,0,"MI",22691,1081410,1,49870-1126
"N18770 Us Highway 141 8","Pembine",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,45.637,-87.9855,9203285515,0,"WI",18396,2114,1,54156-9528
"W8975 Highway M69w","Sagola",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,46.08698,-88.07742,9062770044,0,"MI",22844,32834,1,49881
"7941 Chitko Rd","Armstrong Creek",0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0,False,False,False,False,45.6581,-88.4364,9202416833,0,"WI",30082,32768,1,54103
"1109 Crystal Ave","Crystal Falls",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,46.0975,-88.3434,9068752005,0,"MI",17944,34914,1,49920
"411 Railroad St","Caspian",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,46.0677,-88.63295,9062658517,0,"MI",23506,1081408,1,49915
"22 S Westwood Dr","Ishpeming",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,46.4852,-87.7232,9062051016,0,"MI",19619,34914,1,49849
"1501 W Adams St.","Iron River",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,46.092024,-88.648929,9066613510,0,"MI",13494,34850,1,49935-1233
"905 Main St","Wausaukee",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,45.37778,-87.95421,7158509075,0,"WI",22348,32834,1,54177
"4593 S M 52","Stockbridge",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.438714,-84.175381,5179406410,0,"MI",10041,1083490,1,49285-9465
"8169 State Rd","Goodrich",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.9139,-83.5008,9472210570,0,"MI",13754,1083490,1,48438-8889
"5452 South Saginaw Rd","Flint",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.9504,-83.6569,8105539979,0,"MI",11013,32834,1,48507-4464
"5238 Lapeer Rd","Burton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.00981,-83.606009,8102304160,0,"MI",14560,32866,1,48509-2022
"4385 Pratt Rd","Metamora",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.95421,-83.39601,8106783597,0,"MI",24993,1081408,1,48455-9622
"4416 S Dort Hwy","Flint",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.9841,-83.6541,8105539989,0,"MI",8288,1081442,1,48507-2142
"5033 Fenton Rd","Flint",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.958679,-83.691911,8105536172,0,"MI",8084,32866,1,48507-4040
"1835 E Court St","Flint",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.018992,-83.664725,8102134149,0,"MI",21083,32866,1,48503-5343
"1181 E Bristol Rd","Burton",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.974205,-83.686373,8103099555,0,"MI",19148,32866,1,48529-1128
"7420 Fenton Rd","Grand Blanc",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.918241,-83.691403,8104983160,0,"MI",18899,34914,1,48439
"5076 Richfield Rd","Flint",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.051,-83.6134,8106200030,0,"MI",6020,32834,1,48506-2198
"4091 N State Rd","Davison",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.0658,-83.5184,8102269174,0,"MI",17680,34914,1,48423-8501
"1717 N Dort Hwy","Flint",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.032316,-83.65589,8102304274,0,"MI",9625,32834,1,48506-3917
"5479 Davison Rd","Lapeer",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.0412,-83.4392,8103569350,0,"MI",18623,1081442,1,48446
"3704 Fenton Road","Flint",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.988885,-83.693589,8102304230,0,"MI",8120,1081442,1,48507-5347
"1351 S Ortonville Rd","Ortonville",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.832039,-83.444863,2487935620,0,"MI",12412,34914,1,48462-8563
"10788 Dixie Hwy","Davisburg",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.7856,-83.5042,9472257295,0,"MI",23447,32832,1,48350
"4102 S Lapeer Rd","Metamora",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.937588,-83.313984,8103569150,0,"MI",16780,1083490,1,48455
"2513 M L King Ave","Flint",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.0389,-83.70482,8104284698,0,"MI",22681,32866,1,48505
"514 N Saginaw St","Holly",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.797948,-83.627464,2488205707,0,"MI",15741,34850,1,48442-1446
"5404 N Genesee Rd","Flint",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.088296,-83.616411,8106201310,0,"MI",9686,1081442,1,48506-4532
"7520 Linden Rd","Swartz Creek",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.914528,-83.770836,8106445550,0,"MI",16736,1083490,1,48473-9458
"4571 E Stanley Rd","Genesee",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.1109,-83.6178,8105476190,0,"MI",30063,1081344,1,48437
"4505 Linden Creek Pkwy","Flint",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.96435,-83.77093,8102435671,0,"MI",24275,1081408,1,48507
"115 E. Pierson Rd","Flint",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.06118,-83.70423,8103098788,0,"MI",13580,32834,1,48505-3307
"1510 E Carpenter Rd","Flint",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.076,-83.6735,8102304330,0,"MI",21180,32866,1,48505-1889
"1260 N Leroy St","Fenton",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.811802,-83.706505,8102150876,0,"MI",8819,1083426,1,48430-2760
"5219 Corunna Rd","Flint",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.00047,-83.780914,8102304607,0,"MI",8528,32770,1,48532-5600
"2015 Coldwater Rd.","Flint",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,43.089517,-83.714546,8102304562,0,"MI",13249,32866,1,48505-4824
"6444 N Saginaw St","Mount Morris",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.102655,-83.694269,8105474685,0,"MI",19023,34914,1,48458
"538 E Genessee St","Lapeer",0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0800:2000,0,False,False,False,False,43.050314,-83.298646,8103563711,0,"MI",8125,32866,1,48446-2232
"1926 N Saginaw St","Lapeer",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.0848,-83.3069,8103567453,0,"MI",20872,32866,1,48446
"4276 Levalley Rd","Columbiaville",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.1517,-83.4078,8105456823,0,"MI",18961,1083490,1,48421
"601 W Broad St","Linden",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.8126,-83.7892,8109570155,0,"MI",16889,34914,1,48451-8658
"1430 S Lapeer Rd","Oxford",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.805118,-83.249724,2482744598,0,"MI",6721,32802,1,48371-6108
"3040 Baldwin Rd","Orion Township",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.735617,-83.308612,2489295752,0,"MI",14715,32770,1,48359-1023
"8144 Silver Lake Rd","Linden",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.798759,-83.830771,8109570330,0,"MI",10929,34914,1,48451-8874
"5047 Dryden Rd","Dryden",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.946134,-83.142528,8103753120,0,"MI",16670,34914,1,48428-9713
"445 N Lake Pleasant Rd","Attica",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.0454,-83.1678,8106272001,0,"MI",19464,1083490,1,48412-9675
"5765 N Lapeer Rd","North Branch",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.197937,-83.313593,8105104035,0,"MI",16516,1083490,1,48461-9732
"4680 Elizabeth Lake Rd","Waterford",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.6387,-83.3813,2487427076,0,"MI",7905,32866,1,48328-2831
"450 E Walton Blvd","Pontiac",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.677,-83.283,9478861193,0,"MI",23556,32832,1,48340
"382 Cesar E Chavez Ave","Pontiac",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.6479,-83.3033,9478863601,0,"MI",21012,32866,1,48342
"245 Summit Dr","Waterford",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.6416,-83.3328,9472210544,0,"MI",10877,32770,1,48328-3364
"980 University Dr","Pontiac",0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0800:2100,0,False,False,False,False,42.654214,-83.262933,2488383770,0,"MI",12180,32866,1,48342-1866
"690 Martin Luther King Jr Blvd","Pontiac",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.6557,-83.276,2486397592,0,"MI",30616,1081344,1,48342
"526 N Cedar St","Imlay City",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,43.0289,-83.0711,8106839760,0,"MI",22931,32834,1,48444
"215 N Main St","Almont",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.9218,-83.0459,8106737066,0,"MI",17170,1083490,1,48003
"2555 Orchard Lake Rd","Sylvan Lake",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.6095,-83.3347,2488383650,0,"MI",12376,32866,1,48320-1535
"645 S. Opdyke Rd","Auburn Hills",0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0800:2200,0,False,False,False,False,42.624243,-83.248122,2488383360,0,"MI",15048,1081378,1,48326-3435
